14489	-ed,-ey,-ly,-ular,inter-,post-,re-	And they seem to be posted at fairly regular intervals?
14490	-est	Best YET!
14491	-ed,-en,al-,an-,be-,dis-	We go to Japaneiro's all the time and we have NEVER been disappointed!
14492	-ant,-cide,-eous,-or,-ry,-ways,al-,an-,co-,deci-,ever-,re-	Wait staff is always ready to help if you can't decide (which happens every time for me d/t the huge menu of rolls) and always courteous!
14493	-ty	Soooo tasty!
14494	-est	Good honest wrok
14495	-an,-es	Harlan provides great service.
14496	-able,-in,-ry,an-,ex-,re-,to-	He is very knowledgeable and took the time to explain the repairs to me.
14497	-ar,-ly,-one,-st,an-,co-	The work on my car was done quickly and I felt I could trust his work.
14498	-ic,-ing	I have nothing but fantastic things to say.
14499	-ly,re-	I highly recommend his shop.
14500	-est	Best in Memphis
14501	-ar,-en,-est,be-	This shop is by far the best I have been to.
14502	-an,-ed,-en,-er,-ey,-ing,-ive,-ly,al-,an-,be-,ever-,ex-	I have a Saab...which everything is expensive on and they have been extrememly fair and price alot lower than any other shop I called.
14503	-ar,-ey,-ly,on-	They are the only place I would take my car peiod.
14504	-able,-ed,-or,re-	Took a laptop in for a video cable to be replaced.
14505	-ed,-ine,-ing,be-,dis-,ex-,to-	Everything except the display worked fine before I took it in.
14506	-able,-ad,-ard,-ed,-ly,an-,de-,re-	The video cable was replaced and suddenly the motherboard was dead.
14507	-an,-ed,-en,-ent,-er,-one,an-,re-,to-	Phone calls weren't returned when promised and the botched repair took a week longer than promised.
14508	-ed,-or	We have stayed at Tanglewood for many years now.
14509	-ar,-er,-es,ab-,ov-	We go over about 5 times a year.
14510	-ad,-er,-th	We have never had a problem with the cabins.
14511	-ey,-ful,-ways,al-	They are always so helpful.
14512	-ean,-en,-ways,al-,be-	The cabins have always been clean.
14513	-en,-ful,-ly	Helen is a wonderful place to take you family.
14514	-ese,re-	We recommend these cabins!
14515	-ant,en-	Can't say enough
14516	-an,-ed,-et,be-,on-,re-	I used to tan down the street before I was referred to this place by one of my friends.
14518	-ing,di-,mis-	I didn't know what I was missing.
14519	-an,-ed,-er,-est,-st,be-	The lowest bed here is better than my last salons highest level.
14520	-ean,-on,an-	Salon is clean and girls are nice.
14521	-en,-er,-le,an-,be-	Great People and even better service!
14522	-al,-est,-th,de-	Best to deal with!
14523	-an,-ed,-ly,-ol,ab-,an-,com-	In a few words ... I'm pleasantly surprised that you can still find "old school" service out there where company care more about good name and customers than their pockets...
14524	-ed,-le,-ly,-ness,re-	Highly recommended people / business.
14526	-an,-ist,-st	Dentist you can trust
14527	-es,-ible,-ing,-on,-ry,be-	If possible I try the services on myself before I bring in my son.
14529	-ad,-al,-ed,-ent,-er,-ity,-le,-on,-or,de-	Neither me nor my son haven't had a single cavity since we started dental care there.
14530	-ation,-tion,an-,pre-	The team focus is prevention and education.
14531	-es,-one,al-,uni-	That alone makes them unique.
14532	-al	This is not your usual cheap hotdog place.
14533	-ey,-fer,-ie,-ity,-ty,al-,an-,off-	They offer a large variety of quality hotdogs and hamburgers They also offer veggie dogs.
14534	-es,-ity,-ly	The fries are of good quality, the staff is friendly.
14535	-al,-ia,-ie,-sphere,-th,an-,at-,ind-,out-,post-	The atmosphere is your typical indie outfit with old movie posters and memorabilia from the 70's and 80's.
14536	-ed,-er	Over charged.
14537	-al,-ard,-ase,-ed,-en,-ent,-ine,-tion,an-,re-,to-,trans-	I used my card to purchase a meal on the menu and the total on my receipt was $8.95 but when I went on line to check my transaction it show $10.74.
14538	-ade,-al,-ing,-ity,in-,ind-,mis-	There is something wrong or maybe the individual made a mistake but to me that is not integrity.
14539	-est,be-	Elmira, your the best!
14540	-an,-ed,-er,-ess,-est,-et,-one,be-,ex-,un-	All I can say is that Elmira you are the best Ive experienced, never before has the seamstress done a perfect job until i met you.
14541	-al,-ary,-er,-one,-or,-st,an-,co-,ever-,re-	I recommend you to everyone in Calgary, as she is a professional and the cost for her was low.
14542	-ar,de-	5 star detail job
14543	-ed,-er,-ey,-id,-ing,-one,-ry,-th,af-,an-,di-,re-,to-	I took my Mustang here and it looked amazing after they were done, they did a great job, I'm very satisfied with the results.
14544	-ed,-or,an-,inter-	The paint and wheels looked like glass and the interior looked new!
14545	-able,-ey,-mer,-ry,an-	Also, they have great customer service and a very knowledgeable staff
14546	-ed,-le	What if Google Morphed Into GoogleOS?
14547	-ed,-es,-ine,-ing,-le,an-,em-,ex-,full-,in-	What if Google expanded on its search-engine (and now e-mail) wares into a full-fledged operating system?
14548	-ary,-ey,-ia	[via Microsoft Watch from Mary Jo Foley ]
14549	-en,-ic,-ing,-le,-or,-st,an-	(And, by the way, is anybody else just a little nostalgic for the days when that was a good thing?)
14550	-ard,-es,-ine,-ity,-ly,-st,-ward,al-,be-,par-,to-,well-	This BuzzMachine post argues that Google's rush toward ubiquity might backfire -- which we've all heard before, but it's particularly well-put in this post.
14551	-arch,-ine,-le,en-	Google is a nice search engine.
14552	-es,-ing,-or,an-	Does anybody use it for anything else?
14553	-er,-ey,co-	They own blogger, of course.
14554	-er,-ey,mon-	Is that a money maker?
14555	-ing	I'm staying away from the stock.
14556	-ad,-ed,-et,-log,-ly,-ome,-ry,-ways,ac-,acro-,an-,com-,re-	I doubt the very few who actually read my blog have not come across this yet, but I figured I would put it out there anyways.
14557	-an,-ent,-ide,-ly,-or,ac-,an-,ex-	John Donovan from Argghhh! has put out a excellent slide show on what was actually found and fought for in Fallujah.
14558	-ick	Click here To view it.
14559	-es,-ics,-ome	He makes some good observations on a few of the pic's.
14560	-es	One of the pictures shows a flag that was found in Fallujah.
14561	-es,-ing,be-,to-	On the next two pictures he took screenshots of two beheading video's.
14562	on-	Compare the flags to the Fallujah one.
14563	-ee,-ese,-ey,-ing	You have to see these slides....they are amazing.
14564	-ant,-ar,-ary,-ation,-one,-st,en-,im-	This Fallujah operation my turn out to be the most important operation done by the US Military since the end of the war.
14565	-ance,-ar,-ed,-er,-es,-et,-in,-ine,-le,-ry,-st,ab-,an-,be-,co-,com-,ever-,on-,ov-,to-	Let me join the chorus of annoyance over Google's new toolbar , which, as noted in the linked article, commits just about every sin an online marketer could commit, and makes up a few new ones besides.
14566	-cy,-ment	I'm not fond of the Google-hates-privacy argument
14567	-an,-ar,-ation,-ed,-en,-er,-ing,-ite,-one,-ont,-th,-ure,-ward,ac-,an-,ex-,for-,in-,to-	(You don't need to use their site, you can opt-out of sharing your information, you don't need to send stuff to anyone with a Gmail account, and if -- wonder of wonders -- you're worried that you might send something to someone who would forward an excerpt to someone who would then store it on a Gmail account... you have far, far too much time on your hands).
14568	-ad,-ar,-er,-ly,new-,re-,to-	However, this toolbar is really bad news.
14569	-er,-ol,-ty,co-,pre-	On the other hand, it looks pretty cool.
14570	-an,-ar,-ergy,-ing,en-,wan-,with-	Iran says it is creating nuclear energy without wanting nuclear weapons.
14571	-ed,-es,-ian,-ment,be-	The United States doesn't believe the Iranian Government.
14572	-an,-ian,-ment	One can suspect the Iranian Government.
14574	-ad,-ar,-art,-ian,-ine,-ing,-ise,-le,-ling,-ment,-th,ac-,an-,be-,re-,sym-	I read an Article in Time magazine accusing the Iranian Government of being willing to start a nuclear war and I sympathise with the Article.
14575	-ation,-ed,-ey,-ing,-ity,-ly,-th,-tion,-ty,anti-,be-,con-	They are certainly being nasty to the United Nations Security Council in connection with the anti-proliferation treaty.
14576	-ar,-ee,-en,-ent,-id,-in,-ped,-ry,al-,be-,co-,with-	The President has also said he would like to see Israel wiped off the map which he couldn't even begin to try without nuclear weapons.
14577	-ar,-ed,-er,-es,-ful,-or,in-,wan-	But he has insisted that he wants nuclear power for peaceful purposes.
14578	-an,-ant,-ary,-cy,-er,-le,-th,-ure,diplo-,pre-,wan-	Many people want to use diplomacy with Iran rather than military pressure.
14579	-cy,diplo-	But will diplomacy work?
14580	-an,-ary,-one,-ure,an-,pre-,with-	And can anyone use military pressure without proof?
14581	-age,-ed,-en,-ent,-er,-ey,em-,re-,to-	One reader pointed out that the President watched the Americans in the embassy when they took them hostage.
14582	-ed,de-	He has denied this.
14583	-ont,be-	We don't have to believe him.
14584	-ant	But we can't prove it.
14585	-en,-es,-ide,-ly,an-,be-	It does seem that Iranians frequently make statements and then hide behind lack of proof.
14586	-an,-ed,-ent,-ity,-ly,-ry,anti-,in-	Angry crowds chanted anti-American slogans in the western city of Falluja (pop. 256,000) as the security police killed in a friendly fire incident by US troops were buried on Saturday.
14587	-al,-ation,-ed,-ee,-ics,-ing,-ity,-le,-ling,-or,an-,con-,de-,gen-,is-,re-,to-	Reuters reported that "Sunni clerics in the town issued a 'Declaration by the people of Fallujah' condemning the deaths of the security guards and police, announcing three days of mourning, and calling for a general strike today."
14588	-ad,-ed,-le,-st,-tion,ag-,com-,con-,de-,prot-,re-	It read, "The people of Fallujah condemn the massacre which was committed on Friday against people dedicated to the protection of Fallujah.
14589	-able,-an,-et,-ing,-ity,-ive,-ty,ag-,an-,prot-	Let aggressive (American) leaders and soldiers know that we are capable of protecting the city's security and safety, and ask them to lift their hands from the city."
14590	-al,-ed,-ics,-th,com-,de-	The clerics demanded talks with local US commanders.
14591	-al,-ed,-en,-er,-in,-ism,-ome,-th,be-,com-,radi-,re-	Falluja has long been roiled by tense relations with the US soldiers there, since local Sunnis either remain committed to Arab nationalism or have become Sunni fundamentalists or even radicals.
14592	-ate,-ed,-er,-es,-ial,-ment,-th,an-,co-,dis-,en-,re-	Cities such as Falluja received special treatment from Saddam and enjoyed a disproportionate share of the country's wealth and power.
14593	-an,-ation,-ent,-es,-ey,-ly,-or,-tion,ad-,an-,de-,im-,re-	They know that the American advent implies for them a demotion, and an elevation of the Shiites and Kurds, and they refuse to go quietly.
14594	-ee	See http://www.gulf-news.com/Articles/news.asp?ArticleID=97508
14595	-an,-ed,-eme,-es,-ing,-ion,-ling,-logical,-ment,-th,abs-,al-,an-,deci-,di-,in-,to-	The Supreme Court announced its ruling today in Hamdan v. Rumsfeld divided along idelogical lines with John Roberts abstaining due to his involvement at the D.C. Circuit level and Anthony Kennedy joining the liberals in a 5-3 decision that is 185 pages long.
14596	-al,-ing,-le,ac-,con-	The actual vote is a little confusing.
14597	-ed,-ion,-th,an-,de-,re-	Stay with me now: John Paul STEVENS delivered the opinion of the Court with respect to Parts I through IV, VI through VI-D-iii, VI-D-v, and VII, in which KENNEDY, SOUTER, GINSBURG, and BREYER joined, and an opinion with respect to Parts V and VI-D-iv, in which SOUTER, GINSBURG, and BREYER joined.
14598	-ed,-ing,-ion,an-,con-	BREYER filed a concurring opinion, in which KENNEDY, SOUTER, and GINSBURG joined.
14599	-art,-ed,-ing,-ion,an-,con-,par-	KENNEDY filed an opinion concurring in part, in which SOUTER, GINSBURG, and BREYER joined as to Parts I and II.
14600	-ed,-ing,-ion,an-,dis-	SCALIA filed a dissenting opinion, in which THOMAS and ALITO joined.
14601	-ed,-ing,-ion,al-,an-,dis-	THOMAS filed a dissenting opinion, in which SCALIA joined, and in which ALITO joined as to all but Parts I, II-C-1, and III-B-2.
14602	-ed,-ing,-ion,an-,dis-	ALITO filed a dissenting opinion, in which SCALIA and THOMAS joined as to Parts I through III.
14603	-ad,-ee,-ile,-ing,-ion,-le,-ly,-ole,-th,agr-,re-	It will take me a little while to read the whole thing, but I rarely agree with a John Paul Stevens opinion.
14604	-ed,-en,-ion,-st,an-,dis-	I'll post highlights from the opinion and dissents when I'm finished.
14605	-age,-an,-ant,-ar,-ate,-ed,-ent,-es,-ly,-on,-ont,-st,-tion,-ule,ag-,al-,an-,be-,co-,com-,con-,ex-,mini-,new-,on-,re-,up-	Important news such as President Bush's miniscule calibrations on his marriage amendment/anti-gay (update: he's not against gays in the bedroom, just at the altar, where of course their relationships should not only be frowned upon but should be constitutionally excluded) has pushed Sudan not just off the front pages, or the A section, but out of the NY Times and Washington Post completely.
14606	-ad,-or,re-	I had to go to the BBC for this report .
14607	-arian,-ary,-ate,-ed,-es,-est,-ic,-le,-ly,-ose,-th,bi-,new-,on-,sym-,to-	It's symptomatic, I suppose, of our fast-paced, 24 hour news-cycle lives, that the biggest short-term humanitarian crisis in the world would quickly be eclipsed, once our Secretary of State was finished with his whirlwind tour, from the newspapers.
14608	-ing,-st,dis-	It's just disappointing.
14609	-al,-ed,-er,-ling,-st,ag-,en-,ex-	Most troubling, however, is the fact that the political will to end the crisis expressed a few short weeks ago seems to have ebbed.
14610	-al,-an,-ary,-ed,-en,-ence,-ic,-in,de-,en-,step-,with-	At that time, UN Secretary General Kofi Annan demanded steps be taken to end the ethnic violence in Darfur within 48 hours.
14611	-ence,-er,-es,an-,con-	Two weeks later, and the violence continues.
14612	-an,-ed,-ing,-ion,-ly,ac-,ana-	The African Union is clearly not up to the task of keeping the peace, pledging 300 troops to an area that will need 15,000, according to analysts.
14613	-al,-en,-id,-ing,-ly,ac-,inter-,off-,on-,re-	And international donors have given only half of the relief aid that Darfur needs, according to the local UN officials.
14614	-an,-ar,-ation,-ed,-er,-ling,-ly,af-,ag-,an-,ap-,dis-,un-	So hear we are, two weeks later, after that dazzling PR display two weeks ago by Powell and Annan, and the situation on the ground in Darfur appears basically unchanged.
14615	-ation,-en,-es,-ing,-ly,-th,an-	Warren Buffett is giving away 85% of his wealth , mostly to the Bill and Melinda Gates Foundation.
14616	-al,-ate,-ation,-ean,-er,-es,-ess,-ey,-fication,-ing,-ly,-or,-st,-ty,an-,com-,for-,mon-,pre-,re-	It's a move that really worries me; Buffett's usual justification for keeping most of his money was that he was still compounding the value of his fortune at a pretty high rate, so any gifts now would mean significantly less money for the foundation later.
14617	-ard,-es,-ey,-ible,-le,-on,-ry,an-,mon-,par-,wan-	It's a little hard to parse, but at this point his ostensible view is that the Gateses are very good money-redistributors, and he wants them to have the money as soon as possible.
14618	-ed,-es,-ie,-ing,-ly,-on,di-	Which essentially sounds like he's worried that Bill or Melinda are going to die soon.
14619	-al,-ant,-cy,-ed,-es,-ify,-ity,-ly,-on,-st,ac-,en-,re-	I assume his actual reason is that he's worried that Berkshire Hathaway just can't grow quickly enough to justify his usual charity policy.
14620	-et,-ure,re-	I'm not sure how the market will react.
14621	-ed,-es,-et,-ic,-id,-le,-or,-th,ad-,an-,com-,in-,ind-,on-	It doesn't change the company's intrinsic worth, and as the article notes, the company might be added to a major index once the shares get more liquid.
14622	-ed,-er,-est,-ly,-ment,-or,-ry,-st,an-,be-,cent-,com-,in-,over-	On the other hand, this is essentially a statement that the company is overpriced from the guy who knows it best -- and happens to be the best investor of the last century.
14623	-al,-arch,-ation,-ed,-en,-es,-ing,-ly,-ous,ad-,an-,com-,in-,re-	em ... no ... the Gates foundation mainly invests in medical research and education, that means donating now adds a tremendous value compared to donating in ten years.
14624	-ad,-ia,-ing,-le,-wise,de-,mal-,other-	Because the 10.000.000 people dying from malaria will otherwise be dead.
14626	-ar,-ase,-ate,-er,-es,-ing,-one,dec-,un-	He's not giving 85% away, he's giving a number of shares each year that decrease in number at the rate of 5% a year (until gone?).
14627	-es,-ing,-th,de-	He mentions his wife's death having an effect on him.
14628	-al,-ation,-es,-et,-ey,-ide,-ing,-ose,-st,-ty,an-,com-,in-,mon-,pre-	It sounds pretty rational that he's saying that Bill and Melinda are at a prime spot, so starting the money hose now is a good idea, but Buffet is still keeping most of his donation inside of Berkshire where it will compound.
14629	-al,-ate,-en,-ent,-er,-es,-ing,-ist,-ly,-th,-ty,Euro-,ac-,an-,co-,ex-,for-,ov-,par-,ter-	Bill over at The Fourth Rail has an excellent essay on how the MSM and the UN, even the leftist countries in Europe, are basically accepting terrorist organizations as legitimate forms of a political party:
14630	-ary,-ate,-ed,-est,-ia,-ing,-ist,an-,ind-,par-,prot-,ter-,up-	On the same day Palestinians protest in support of Hezbollah and Syria , the terrorist group Hamas has indicated it will participate in the scheduled upcoming Parliamentary elections .
14631	-al,-ate,-ed,-ese,-ess,-in,-ing,-ious,-on,-th,ab-,de-,ent-,with-	To the north in Lebanon, there is serious debate within Hezbollah about entering the Lebanese political process in light of Syria's promised withdrawal.
14632	-ed,-er,-et,-ia,-th,-tion,agr-,al-,be-,con-,for-,un-,with-	Syria has agreed to withdraw under the conditions set forth in UNSC Resolution 1559 , which has already begun .
14633	-age,-al,-an,-ed,-er,-ey,-ing,-ize,-ly,-ped,af-,be-,ind-,mes-,re-	UN Secretary-General Kofi Annan has indicated it is time to "recognize Hezbollah" after easily being duped by "the message on the placards they are using".
14634	-ance,-ate,-dom,-ed,-ia,-ist,-ly,-or,-ous,ac-,an-,ter-	This acceptance of blatantly terrorist groups as legitimate freedom movements is a cancerous tumor on the United Nations and the media.
14635	-ed,-ee,-ent,-er,-ine,-ing,-ism,-ist,-ite,-ling,-ly,-th,ac-,af-,at-,de-,in-,is-,ov-,ter-	Over three years after 9-11, the United Nations, despite their attempts to project strength in fighting terrorism , still cannot properly define the word "terrorist" , waffling over the issue of whether the murder of innocent civilians are terrorist acts.
14636	-ance,-ate,-en,-ent,-es,-ia,-ism,-le,-ly,an-,be-,de-,re-,ter-	The media routinely obscures the lines between terrorism and legitimate resistance, as the recent article by Daniel Okrent of The New York Times demonstrates .
14638	-al,-ation,-ed,-ent,-es,-fy,-ia,-ing,-ion,-ious,-ly,-ness,-oid,an-,con-,de-,deci-,ex-,in-,inter-,on-,pre-	The decision to sidestep the obvious to satisfy the need to avoid confrontation does not bring peace, but only delays the eventual conflict as the predators of Hamas and Hezbollah exploit the inherent weakness of the internationals and the media.
14639	-ed,-en,-er,-et,-ing,-ome,-on,-or,ac-,an-,be-,in-,ov-	I've been fuming over this fact for a few weeks now, ever since some organizations and governments suggested we need to accept the fact that Hezbollah will get involved in running Lebanon.
14641	-in,-ist,-ization,-le,an-,ter-	This is a terrorist organization plain and simple.
14642	-age,-ate,-ed,-ey,-ine,-ization,an-,bar-,con-,to-	This is the organization that bombed our Marine barracks in 1983, took Americans hostage throughout the 80's and now they should be considered a legitimate organization?
14643	-er,-ly,-on,-st,Euro-,an-,ano-,re-	This is just another reason to never trust the MSM, and certainly not the Europeans.
14644	-ad,-ate,-en,-er,-ic,-id,-in,-ling,-ly,-th,-ty,be-,co-	The Iraqi Islamic Party lead by Muhsin Abdul Hamid, has been among the few Sunni Muslim groups willing to cooperate (even if rather lukewarmly) with the Americans.
14645	-er,-ing,-ment	It is now threatening to pull out of the Allawi caretaker government.
14646	-ad,-ance,-ary,-ate,-ation,-ed,-en,-in,-ing,-or,al-,an-,be-,for-,par-,ur-	The IIP had also been the main force urging Sunni Arabs to participate in the elections scheduled for January, and had been opposed in this stance by the Association of Muslim Scholars.
14647	-cy,-er,-es,-ic,-ing,-ly,-ment,-tion,-ty,an-,con-,off-	That the Iraqi Islamic Party is now contemplating leaving the Allawi government raises the question of whether a mass Sunni Arab boycott of the elections is in the offing, thus fatally weakening the legitimacy of any new government.
14648	-ade,-an,-ate,-ation,-th,at-,for-,par-	Az-Zaman : The Association of Muslim Scholars forbade Iraqis to participate in the attack on Fallujah with the Americans.
14649	-al,-art,-ation,-ed,-es,-id,-ing,-ity,-or,-st,-th,com-,con-,for-,par-	In a communique, the AMS said that for Iraqis to take part with "raiding forces" in the assault on a city, the population of which is Muslim (such as Fallujah) would be considered the most mortal of mortal sins.
14650	-ation,-ed,-en,-es,-est,-in,-th,-ware,an-,be-,for-,par-,re-,to-	The Sunni AMS told Iraqis, "You sinned when you participated with occupation forces in the assault on Najaf, and beware lest you repeat this same sin in Fallujah.
14651	-al,-ation,-er,em-	Remember that the Occupation is emphemeral."
14652	-al,-ation,-ed,-ing,-ite,-ment,at-,for-,is-,par-,radi-	The radical Shiite Sadr movement issued a statement forbidding the participation of Iraqi troops in the attack on Fallujah, as well.
14653	-al,-ar,-en,-er,-es,-ic,-id,-in,-ing,-ion,-ity,-ling,-ment,-on,-or,-ous,an-,ap-,com-,di-,en-,for-,ill-,other-,re-,un-,up-	The statement said, "We direct an appeal at the men in the Iraqi forces, whether national guards or others, the majority of whom are Muslim, calling upon them to refrain for commiting this enormous sin under the banner of forces that do not respect our religion or any principles of basic humanity, and we ask them to view this war as illegal."
14654	-ed,-ion,-ly,at-,fore-	It called a "ploy" the assertaion that the attack was merely on foreign fighters at Fallujah.
14655	-al,-ant,-en,-ence,-es,-ial,-ics,-ing,-ment,-st,an-,at-,be-,con-,in-,radi-	The convergence of views among the more militant Sunni Muslim clerics of AMS and the radical Shiites of the Sadr movement has been seen before, last spring during the initial US assault on Fallujah and during the US attack on Mahdi Army militiamen in Najaf.
14656	-ad,-ant,-ed,-er,-es,-ite,-or,-st,an-,anti-,re-	Most Shiites, however, are still reluctant to take major risks to support the Sunnis of Fallujah, many of whom had supported Saddam and his anti-Shiite pogroms.
14657	-ed,-ent,-es,-th	President Bush pinched a few nerves yesterday with his choice of words:
14659	-ar,-art,-ed,-ent,-es,-ic,-ing,-ling,-or,-th,anti-,co-,in-,par-,ter-	U.S. Muslim groups criticized President Bush on Thursday for calling a foiled plot to blow up airplanes part of a "war with Islamic fascists," saying the term could inflame anti-Muslim tensions.
14660	-al,-ed,-er,-ic,-id,-in,off-,ov-	U.S. officials have said the plot, thwarted by Britain, to blow up several aircraft over the Atlantic bore many of the hallmarks of al Qaeda.
14661	-ad,-ate,-cy,-ed,-ic,-id,-ism,-ive,-or,-th,ad-,an-,be-,counter-,di-,ex-,ill-,ter-	"We believe this is an ill-advised term and we believe that it is counterproductive to associate Islam or Muslims with fascism," said Nihad Awad, executive director of the Council on American-Islamic Relations advocacy group.
14662	-ar,-ic,-le,-th,di-	Which is why he didn't say we're at war with Islamic people.
14663	-ar,-ic,-th	We're at war with Islamic fascists.
14664	-ence,-er,-ic,-ing,-ism,-ive,-ly,-th,ad-	By using the word "Islamic" as an adjective Bush was purposely not associating Muslims with fascism, hence the qualifier.
14665	-ard,-ed,-ent,-ick,-ry,-ster,ter-	And if you haven't heard by now, the roster of suspected terrorists has not a Tom, Dick or Harry among them:
14666	-in,-on	Umir Hussain, 24, London E14
14667	-an,-ed,-on	Muhammed Usman Saddique, 24, London E17
14668	-an,-ed,-on	Waheed Zaman, 22, London E17
14669	-an,-on	Assan Abdullah Khan, 22, London E17
14671	-an,-ed,-on	Waheed Arafat Khan, 24, London E17
14672	-on,-or	Cossor Ali, 24, London E17
14674	-ant,-on	Ibrahim Savant, 26, London E17
14675	-an,-on	Osman Adam Khatib, 20, London E17
14676	-ed,-in,-on	Shamin Mohammed Uddin, 36, Stoke Newington
14677	-in,-on	Amin Asmin Tariq, 23, London E17
14678	-ad	Shazad Khuram Ali, 27, High Wycombe
14679	-in,-on	Tanvir Hussain, 24, London E10
14680	-ar,-ian	Umar Islam, 28, (born Brian Young) High Wycombe
14681	-ad,-ar	Assad Sarwar, 25, High Wycombe
14682	-on	Abdullah Ali, 26, London E17
14683	-on	Abdul Muneem Patel, 17, London E5
14684	-ad,-ed,-er,-est,-in,-th,ag-,con-,mon-	Nabeel Hussain, 21, Waltham Forest Lest you be confused with the suspects from an earlier plot foiled in Canada a few months ago: Fahim Ahmad, 21, Toronto;
14685	-ia	Zakaria Amara, 20, Mississauga, Ont.;
14686	-ad	Asad Ansari, 21, Mississauga;
14687	-en	Shareef Abdelhaleen, 30, Mississauga;
14688	-al	Qayyum Abdul Jamal, 43, Mississauga;
14689	-ed,-ie,-on	Mohammed Dirie, 22, Kingston, Ont.;
14690	-ed,-on	Yasim Abdi Mohamed, 24, Kingston;
14691	-al,-es	Jahmaal James, 23, Toronto;
14692	-ed,-in	Amin Mohamed Durrani, 19, Toronto;
14693	-en,al-	Steven Vikash Chand alias Abdul Shakur, 25, Toronto;
14694	-ad	Ahmad Mustafa Ghany, 21, Mississauga;
14695	-ad,-id	Saad Khalid, 19, of Eclipse Avenue, Mississauga.
14696	-ed,-en,-ing,-ite,be-,de-,di-,on-	We've got a Steven, the one word that didn't crash my spell-check, despite it being followed by a Vikash Chand Abdul Shakur.
14697	-ic,-ist,an-	Folks, if it's Islamic, and fascist, it's an Islamic fascist.
14698	-able,-an,-ant,-en,-er,-es,-ful,-ible,-ine,-ont,-st,-tend,an-,be-,ever-,mis-,pre-,wan-	But because we don't want to sound hateful we must pretend everyone's a possible suspect and make airline travel more miserable than it's ever been.
14699	-ad,-ance,-ar,-ed,-en,-et,-id,-in,-ism,-ite,-ly,al-,an-,bi-,dec-,inter-	On the internet site of Monotheism and Holy War (al-Tawhid wa al-Jihad) , the group allegedly declared, "We announce that the Tawhid and Jihad Group, its prince and soldiers, have pledged allegiance to the sheikh of the mujahideen Osama bin Laden."
14700	-ment,de-	This pledge is a new development.
14701	-an,-ance,-en,-er,-id,-ing,al-,an-,be-,bi-,re-	Abu Musab al-Zarqawi and his group are said to have been bitter rivals of al-Qaeda during the Afghan resistance days.
14702	-ad,-ar,-ed,-es,-ial,-ism,-ly,-ness,-ry,-st,-th,al-,allo-,an-,cent-,re-,tri-	One witness at the Moutasaddiq trial in Germany alleged that Zarqawi had not allowed Monotheism and Holy War to share resources with al-Qaeda in the early zeroes of the 21st century.
14703	-al,-all,-ed,-en,-ing,-ment,al-,be-,di-,radi-	If the statement is true, it is a worrying sign that even the divided small radical guerrilla groups are being "picked up" by al-Qaeda.
14704	-ation,-ing,-ion,-ive,-ly,-th,after-,ag-,an-,con-,in-,re-	This consolidation is obviously a result of Bush's aggressive invasion of Iraq and of the botching of the aftermath.
14705	-ar,-or,ter-	It is a setback for the war on terror.
14706	-al,-an,-ed,-en,-in,-ly,-ty,on-	Al-Qaeda in Afghanistan was a group of only a few hundred "Afghan Arabs" who pledged personal loyalty to Usamah Bin Laden.
14707	-ade,-al,-an,-ed,-ly,-th,-tion,co-,de-,en-,ex-,re-	It could notionally be expanded to encompass the 5,000-strong "55th Brigade" of the Taliban regime, though this is not the technical definition.
14708	-ed,-es,-ess,-ey,-ion,-ist,-ly,-ol,-ome,ex-,for-,in-,milli-,pre-	Because Usamah is Saudi, my guess is that they were especially influenced by an extremist form of the Wahhabi school of Islam that predominates among Saudia's some 15 million citizens.
14709	-ad,-an,-ed,-er,-ese,-ey,-ly,al-,an-,en-	In 1998 they were joined by Egyptians from the al-Jihad al-Islami group of Ayman al-Zawahiri (many of these were from Upper Egypt, especially Asyut and environs).
14710	-en,-er,-ian,-in,-ise,-ly,-ome,al-,an-,be-,ent-,ex-,on-,poly-	After that point, al-Qaeda was a joint enterprise between the Egyptian extremists and the polyglot Arabs around Bin Laden, only some of whom were Saudi.
14711	-ably,-ad,-an,-ar,-ation,-ian,-ism,-ive,-ly,an-,col-,dis-	Zarqawi is a Jordanian, and his Monotheism and Holy War group in Afghanistan probably had a distinctive coloration as mainly Jordanian, Palestinian and Syrian.
14712	-ad,-an,-ey,-ial,-ome,-tion,al-,an-,con-,ex-	They also had a special connection to some extremists in Jordan and Germany.
14713	-ably,-ad,-al,-ed,-et,-ey,-ic,-ing,-like,-ly,-ol,-ward,com-,em-,to-	They are probably especially oriented toward the Salafi school of modern Islamic thought, which has a Protestant-like emphasis on going back to the original practice of the early companions of the Prophet Muhammad.
14714	-ant,-ed,-ence,-ent,-er,-ey,-st,ex-	(Most Salafis are not militant or violent, though they tend to be rather narrow-minded in my experience, on the order of Protestant Pietists).
14715	-an,-ant,-ar,-ation,-ed,-ent,-er,-es,-id,-ion,-ism,-ly,an-,di-,inter-	Monotheism and Holy War obviously does have a violent interpretation of Salafism, rather as the the leaders of the so-called German Peasant Rebellion among early Protestants did.
14716	-al,-ar,-ed,-ence,-er,-ia,-ing,-ism,-ive,-ly,-some,an-,be-,dis-,in-,pre-	Another worrisome sign is that local Iraqi Sunni fundamentalists opposed to the US presence in Iraq have begun joining Monotheism and Holy War, and wearing its distinctive orange and black insignia.
14717	-ad,-ed,-en,-ese,-et,an-,be-	These have been sighted among Iraqi crowds on Haifa Street in Baghdad and in Samarra.
