id	affixes	text	zh_ud2.bpe_11198.txt	zh_ud2.bpe_22396.txt	zh_ud2.bpe_44792.txt
4334	-员	顺治十七年,朝廷以赋税不足,令吴三桂裁减兵员.	▁ 顺 治 十七 年 , 朝廷 以 赋 税 不足 , 令 吴 三桂 裁 减 兵 员 .	▁顺治 十七年 , 朝廷 以赋税 不足 , 令 吴三桂 裁减 兵 员 .	▁顺治十七年 , 朝廷 以赋税不足 , 令 吴三桂 裁减 兵 员 .
4335	-儿,小-,高-	故事的高潮在于周润发在手里抱著婴儿嘴里哼著摇篮曲哄小孩睡觉的情况下,一一解决歹徒并跳出窗外,婴儿仍是安然无恙.	▁故事 的高 潮 在于 周 润 发 在 手里 抱著 婴儿 嘴 里 哼 著 摇 篮 曲 哄 小孩 睡 觉 的情况下 , 一 一 解决 歹 徒 并 跳 出 窗 外 , 婴儿 仍是 安 然 无 恙 .	▁故事 的高 潮 在于 周 润 发在 手里 抱著 婴儿 嘴 里 哼 著 摇 篮 曲 哄 小孩 睡觉 的情况下 , 一一解决 歹 徒 并 跳 出窗外 , 婴儿 仍是 安然无 恙 .	▁故事 的高 潮 在于 周润发在 手里抱著婴儿 嘴 里 哼 著 摇 篮曲哄小孩 睡觉 的情况下 , 一一解决 歹 徒并跳出窗外 , 婴儿 仍是 安然无恙 .
4336	-性	2008年6月28日,成立中国首个以同性恋者及其亲友为主体的民间组织----同性恋亲友会并任会长3年半.	▁2008 年 6 月 28 日 , 成立 中国 首 个 以 同性恋 者 及其 亲 友 为主 体的 民间 组织 ---- 同性恋 亲 友 会 并 任 会长 3 年 半 .	▁2008 年 6 月 28 日 , 成立 中国 首个 以 同性恋者 及其 亲友 为主体的 民间 组织 ---- 同性恋 亲友 会 并 任 会长 3 年 半 .	▁2008 年 6 月 28 日 , 成立 中国首个以 同性恋者 及其亲友 为主体的 民间 组织 ---- 同性恋 亲友 会并任会长 3 年 半 .
4337	-化,-学,大-	而为了补充吴桂贤的文化知识,她曾被安排到西北大学学习;于1968年毕业.	▁而 为了 补充 吴 桂 贤 的文化 知识 , 她 曾被 安排 到 西北 大学 学习 ; 于 1968 年 毕业 .	▁而 为了 补充 吴 桂 贤 的文化 知识 , 她 曾被 安排 到 西北 大学 学习 ; 于 1968 年 毕业 .	▁而 为了 补充 吴桂贤的文化 知识 , 她曾被安排到 西北 大学 学习 ; 于 1968 年 毕业 .
4339	-家	2004年初,吴金贵被调入中国国家足球队,出任荷兰主教练阿里·哈恩的助理,但是很快因为对于「业务的不同意见」而离开.	▁2004 年初 , 吴 金 贵 被 调 入 中国 国家足球队 , 出任 荷兰 主教 练 阿 里 · 哈 恩 的 助理 , 但是 很快 因为 对于 「 业务 的不同 意见 」 而 离开 .	▁2004 年初 , 吴 金 贵 被 调入 中国 国家足球队 , 出任 荷兰 主教 练 阿里 · 哈恩 的助理 , 但是 很快 因为 对于 「 业务 的不同 意见 」 而离开 .	▁2004 年初 , 吴 金 贵 被 调入 中国 国家足球队 , 出任 荷兰 主教练阿里 · 哈恩的助理 , 但是 很快 因为 对于 「 业务 的不同 意见 」 而离开 .
4340	重-	Elijah之后由Elena取回匕首,重新立规则对付Klaus.	▁E l i j a h 之后 由 El en a 取 回 匕首 , 重新 立 规则 对付 K la us .	▁El i j ah 之后 由 El ena 取回 匕首 , 重新 立 规则 对付 K la us .	▁Elij ah 之后 由 El ena 取回匕首 , 重新 立规则对付 Klaus .
4343	重-	最初在1996年未上映的试播节目中罗森博格这个角色是让RiffRegan饰演,但在确定会上映并重新征选角色后,Hannigan参加了罗森博格这个角色的征选.	▁ 最初 在 1996 年 未 上映 的 试 播 节目中 罗森 博格 这个 角色 是 让 R if f ▁R eg an 饰演 , 但在 确定 会 上映 并 重新 征 选 角色 后 , H ann ig an 参加了 罗森 博格 这个 角色的 征 选 .	▁最初在 1996 年 未 上映 的试播 节目中 罗森博格这个 角色 是 让 R if f ▁R egan 饰演 , 但在 确定 会 上映 并重新 征选 角色 后 , H ann ig an 参加了 罗森博格这个 角色的 征选 .	▁最初在 1996 年 未 上映的试播 节目中 罗森博格这个 角色 是 让 R if f ▁Regan 饰演 , 但在 确定 会 上映 并重新 征选 角色 后 , H annig an 参加了 罗森博格这个 角色的 征选 .
4347	-化,-学,可-,地-,非-	可是,吕卫伦接任会长的时候,正值英国文化协会的低潮,在1960年代,由于政府削减资助等原因,协会被迫先后结束在缅甸、斐济、加勒比海和非洲及中东部份地区的工作,并将协会的服务对象逐步缩窄至西欧地区,工作性质也限制到只有艺术、科学和科技领域的交流层面,使协会的规模不断萎缩.	▁可是 , 吕 卫 伦 接任 会 长的 时候 , 正值 英国 文化 协会 的低 潮 , 在 1960 年代 , 由于 政府 削减 资助 等 原因 , 协会 被迫 先后 结束 在 缅甸 、 斐济 、 加勒比海 和 非洲 及 中东 部份 地区的 工作 , 并将 协会 的服务 对象 逐步 缩 窄 至 西 欧 地区 , 工作 性质 也 限制 到 只有 艺术 、 科学和 科技 领域的 交流 层面 , 使 协会 的 规模 不断 萎 缩 .	▁可是 , 吕卫伦 接任 会 长的 时候 , 正值 英国文化协会 的低潮 , 在 1960 年代 , 由于 政府 削减 资助 等原因 , 协会 被迫 先后 结束 在缅甸 、 斐济 、 加勒比海 和非洲 及 中东 部份 地区的 工作 , 并将 协会 的服务 对象 逐步 缩 窄 至 西 欧 地区 , 工作 性质 也 限制 到 只有 艺术 、 科学和 科技 领域的 交流 层面 , 使 协会 的 规模 不断萎缩 .	▁可是 , 吕卫伦 接任会长的 时候 , 正值 英国文化协会 的低潮 , 在 1960 年代 , 由于 政府 削减资助 等原因 , 协会被迫 先后 结束 在缅甸 、 斐济 、 加勒比海 和非洲 及 中东 部份 地区的 工作 , 并将 协会 的服务 对象 逐步 缩 窄 至 西 欧 地区 , 工作性质也 限制 到 只有 艺术 、 科学和科技 领域的 交流层面 , 使 协会 的 规模 不断萎缩 .
4349	-化,-员,-学,大-	在出任协会会长以前,他早在1968年至1972年任英国文化协会英联邦大学交流委员会委员,因此对协会有一定认识.	▁在 出任 协会 会长 以前 , 他 早在 1968 年至 1972 年 任 英国 文化 协会 英 联邦 大学 交流 委员会 委员 , 因此 对 协会 有一定 认识 .	▁在 出任 协会 会长 以前 , 他 早在 1968 年至 1972 年 任 英国文化协会 英 联邦 大学 交流 委员会 委员 , 因此对 协会 有一定 认识 .	▁在 出任 协会会长以前 , 他 早在 1968 年至 1972 年 任 英国文化协会 英 联邦 大学 交流 委员会 委员 , 因此对 协会有一定 认识 .
4350	可-	尽管他的钱币象征意味雄厚,但在政策上可能趋向防御性质.	▁尽管 他的 钱 币 象征 意味 雄 厚 , 但在 政策 上 可能 趋 向 防御 性质 .	▁尽管 他的 钱币 象征 意味 雄 厚 , 但在 政策 上 可能 趋向 防御 性质 .	▁尽管 他的钱币 象征 意味 雄 厚 , 但在 政策 上 可能趋向防御 性质 .
4353	-学,大-,第-	他是北京大学第一个讲欧洲文学史的教授.	▁他是 北京大学 第一个 讲 欧洲 文学 史的 教授 .	▁他是 北京大学 第一个 讲 欧洲 文学 史的 教授 .	▁他是 北京大学 第一个 讲 欧洲 文学 史的教授 .
4354	可-	但可以举一事为例,他说他喜欢涉览笔记,中国的,他几乎都看过.	▁但 可以 举 一事 为 例 , 他说 他 喜欢 涉 览 笔 记 , 中国的 , 他 几乎 都 看 过 .	▁但 可以 举 一事为例 , 他说 他喜欢 涉 览 笔记 , 中国的 , 他 几乎 都 看过 .	▁但 可以 举一事为例 , 他说 他喜欢 涉 览 笔记 , 中国的 , 他 几乎 都 看过 .
4355	-们	这情况,轻一些说是他们有了自己的独有的风格,重一些说是别人办不了.	▁这 情况 , 轻 一些 说 是 他们 有 了自己的 独 有的 风格 , 重 一些 说 是 别人 办 不了 .	▁这 情况 , 轻 一些说是 他们有 了自己的 独有的 风格 , 重 一些说是 别人 办 不了 .	▁这 情况 , 轻一些说是 他们有 了自己的 独有的 风格 , 重 一些说是别人 办不了 .
4356	第-	从第二年开始,周俊三渐转球队辅助角色,上场时间愈来愈少.	▁从 第二 年开始 , 周 俊 三 渐 转 球队 辅助 角色 , 上 场 时间 愈 来 愈 少 .	▁从 第二 年开始 , 周 俊 三 渐 转 球队 辅助 角色 , 上 场 时间 愈 来 愈 少 .	▁从 第二 年开始 , 周 俊 三 渐 转球队辅助 角色 , 上 场 时间 愈 来 愈 少 .
4357	-度	民国6年(1917年),段祺瑞执政,国会再度解散.	▁民国 6 年 (19 17 年 ), 段祺 瑞 执政 , 国会 再度 解散 .	▁民国 6 年 (1917 年 ), 段祺瑞 执政 , 国会 再度 解散 .	▁民国 6 年 (1917 年 ), 段祺瑞执政 , 国会 再度 解散 .
4358	重-	汪精卫从重庆脱出并受到日本保护之际,周化人归国辅佐汪.	▁ 汪 精 卫 从 重庆 脱 出 并 受到 日本 保护 之际 , 周 化 人 归国 辅 佐 汪 .	▁ 汪 精 卫 从 重庆 脱 出 并受到 日本 保护 之际 , 周 化 人 归国 辅佐汪 .	▁ 汪 精 卫 从 重庆 脱出并受到 日本 保护 之际 , 周 化 人 归国 辅佐汪 .
4359	高-	1946年10月19日他被首都高等法院判处死刑,1947年(民国36年)5月上诉仍被维持原判,但迟迟未执行枪决.	▁1946 年 10 月 19 日 他被 首都 高等法院 判 处死 刑 , 194 7 年 ( 民国 36 年 ) 5 月 上诉 仍 被 维持 原 判 , 但 迟 迟 未 执行 枪 决 .	▁1946 年 10 月 19 日 他被 首都 高等法院 判 处死 刑 , 1947 年 ( 民国 36 年 ) 5 月 上诉 仍被 维持 原 判 , 但迟迟 未 执行 枪 决 .	▁1946 年 10 月 19 日 他被 首都 高等法院判 处死 刑 ,1947 年 ( 民国 36 年 ) 5 月 上诉 仍被 维持 原 判 , 但迟迟未执行 枪 决 .
4360	-学,大-	光绪三十二年(1906年)任山东大学堂总监督,任职一年.	▁ 光绪 三十 二年 ( 1906 年 ) 任 山东 大学 堂 总 监督 , 任职 一年 .	▁光绪 三十 二年 ( 1906 年 ) 任 山东 大学堂 总监督 , 任职 一年 .	▁光绪 三十二年 (1906 年 ) 任 山东 大学堂总监督 , 任职 一年 .
4365	-化	最小的弟弟周渝继承爸爸的思想,将紫藤庐经营成台北市独具一格的文化茶馆,成为台北市市定古迹.	▁最 小的 弟弟 周 渝 继承 爸 爸 的思想 , 将 紫 藤 庐 经营 成 台北市 独 具 一 格的 文化 茶 馆 , 成为 台北市 市 定 古迹 .	▁最 小的 弟弟 周 渝 继承 爸爸 的思想 , 将 紫 藤 庐 经营 成 台北市 独具 一 格的 文化 茶馆 , 成为 台北市 市 定 古迹 .	▁最 小的 弟弟 周 渝 继承 爸爸的思想 , 将 紫 藤 庐 经营 成 台北市独具一 格的 文化 茶馆 , 成为 台北市 市定古迹 .
4367	高-	1912年,调任回浙江,出任浙江省高等审判厅书记官长.	▁19 12 年 , 调 任 回 浙江 , 出任 浙江省 高等 审判 厅 书记 官 长 .	▁1912 年 , 调 任 回 浙江 , 出任 浙江省 高等 审判 厅 书记 官长 .	▁1912 年 , 调 任 回 浙江 , 出任 浙江省 高等审判 厅书记官长 .
4369	-化	周骏彦早年曾在家乡奉化县的龙津学堂担任学监.	▁周 骏 彦 早年 曾在 家乡 奉 化 县的 龙 津 学堂 担任 学 监 .	▁周 骏彦 早年曾在 家乡 奉 化 县的 龙 津 学堂 担任 学 监 .	▁周 骏彦 早年曾在 家乡 奉 化 县的 龙津学堂 担任 学 监 .
4371	-们,-员,-学,-家,地-	玩家以地下军新成员与达夏取得联络,从达夏那玩家得知为针对盟军的抵抗活动已经就绪,但为我们研发新武器的苏联首席科学家却神秘失踪.	▁ 玩家 以 地下 军 新 成员 与 达 夏 取得 联络 , 从 达 夏 那 玩家 得知 为 针对 盟 军的 抵抗 活动 已经 就 绪 , 但 为 我们 研发 新 武器 的 苏联 首席 科学家 却 神秘 失 踪 .	▁玩家 以 地下军 新 成员 与达 夏 取得 联络 , 从达夏 那 玩家 得知 为 针对 盟军的 抵抗 活动 已经 就绪 , 但为 我们 研发 新 武器的 苏联 首席 科学家 却 神秘失踪 .	▁玩家 以地下军新 成员与达夏 取得 联络 , 从达夏那玩家 得知 为 针对 盟军的 抵抗 活动 已经就绪 , 但为 我们 研发 新 武器的苏联 首席科学家 却神秘失踪 .
4373	-度,大-,好-	但在西元2000年以后,传媒尺度大开,许多命理节目风行,如:开运鉴定团、命运好好玩,造成命理的风行与正当化.	▁但在 西 元 2000 年 以后 , 传媒 尺 度 大 开 , 许多 命理 节目 风 行 , 如 : 开 运 鉴定 团 、 命运 好 好 玩 , 造成 命理 的 风 行 与 正当 化 .	▁但在 西元 2000 年以后 , 传媒 尺 度 大 开 , 许多 命理 节目 风 行 , 如 : 开 运 鉴定 团 、 命运 好 好 玩 , 造成 命理 的风行 与 正当 化 .	▁但在 西元 2000 年以后 , 传媒尺度大开 , 许多 命理节目风行 , 如 : 开运鉴定团 、 命运好好玩 , 造成命理 的风行 与正当化 .
4376	-们	他们不分战争的社会根源,认为通过和平谈判和协商就能解决双方的暴力.	▁他们 不 分 战争 的社会 根 源 , 认为 通过 和平 谈判 和 协商 就能 解决 双方 的 暴力 .	▁他们 不 分 战争 的社会 根源 , 认为 通过 和平 谈判 和 协商 就能 解决 双方的 暴力 .	▁他们 不 分 战争 的社会根源 , 认为 通过 和平谈判 和协商 就能解决 双方的 暴力 .
4378	-子,-性,可-,非-	而她温柔善良的个性也与和缓翁主恰好相反,比起这个同母的妹妹,她与弟弟庄献世子感情也可以说非常融洽.	▁而 她 温柔 善良 的 个性 也与 和 缓 翁 主 恰 好 相反 , 比起 这个 同 母 的 妹妹 , 她 与 弟弟 庄 献 世 子 感情 也可以 说 非常 融 洽 .	▁而 她 温柔 善良 的 个性 也与 和缓翁 主 恰 好 相反 , 比起 这个 同母的 妹妹 , 她与 弟弟 庄 献 世子 感情 也可以 说 非常 融 洽 .	▁而 她 温柔 善良 的个性也与 和缓翁主 恰 好 相反 , 比起这个 同母的妹妹 , 她与弟弟庄献 世子 感情 也可以 说 非常 融 洽 .
4379	-头,地-,大-	和黄是业务遍布全球的大型跨国企业,经营多元化业务,包括全球多个市场最大的货柜码头经营商、零售连锁集团、地产发展与基建业务,以至电讯及电台广播服务.	▁和 黄 是 业务 遍布 全球 的大 型 跨 国 企业 , 经营 多元 化 业务 , 包括 全球 多个 市场 最大的 货 柜 码头 经营 商 、 零售 连锁 集团 、 地产 发展 与 基 建 业务 , 以至 电讯 及 电台 广播 服务 .	▁和 黄 是 业务 遍布 全球 的大型 跨国 企业 , 经营多元化业务 , 包括 全球 多个 市场 最大的 货柜 码头 经营 商 、 零售 连锁 集团 、 地产 发展与 基建 业务 , 以至 电讯 及 电台 广播 服务 .	▁和 黄 是业务遍布 全球 的大型跨国 企业 , 经营多元化业务 , 包括 全球 多个 市场 最大的 货柜码头 经营 商 、 零售 连锁集团 、 地产 发展与 基建业务 , 以至电讯及 电台 广播 服务 .
4380	-度	狐狸因过度疼痛,昏死过去.	▁ 狐狸 因 过度 疼痛 , 昏 死 过去 .	▁ 狐狸 因 过度 疼痛 , 昏 死 过去 .	▁狐狸因 过度疼痛 , 昏 死 过去 .
4381	好-,重-,非-	以下是一些常见的咖啡种类:咖啡粉的好坏对接下来的烹制过程有非常重要的影响.	▁以下 是一 些 常见的 咖啡 种类 : 咖啡 粉 的好 坏 对 接下来的 烹 制 过程 有 非常 重要的 影响 .	▁以下 是一 些 常见的 咖啡 种类 : 咖啡 粉 的好 坏 对 接下来的 烹 制 过程 有非常 重要的 影响 .	▁以下 是一 些 常见的 咖啡 种类 : 咖啡 粉的好坏对 接下来的 烹 制过程有非常 重要的 影响 .
4384	初-	咸昌里,是台湾南部自清治时期至日治初期的一个行政区划,其范围即今屏东县的车城乡北部.	▁ 咸 昌 里 , 是台湾 南部 自 清 治 时期 至 日治 初期 的一个 行政区划 , 其 范围 即今 屏东 县的 车 城 乡 北部 .	▁咸 昌里 , 是台湾 南部 自清治时期至 日治初期的一个行政区划 , 其范围 即今 屏东 县的 车 城 乡北部 .	▁咸 昌里 , 是台湾南部 自清治时期至 日治初期的一个行政区划 , 其范围 即今屏东 县的 车城乡北部 .
4386	地-,多-	品客除了口味多样之外,还有限定贩卖地区或时间的特色口味,相当受到消费者的欢迎,而该广告亦于无线、亚视及商台播出.	▁ 品 客 除了 口 味 多样 之外 , 还有 限 定 贩 卖 地区 或 时间 的特 色 口 味 , 相当 受到 消费 者的 欢迎 , 而该 广告 亦于 无线 、 亚视 及 商 台 播出 .	▁ 品 客 除了 口味 多样 之外 , 还有 限定 贩卖 地区 或 时间 的特 色 口味 , 相当 受到 消费 者的 欢迎 , 而该 广告 亦于 无线 、 亚视 及商 台 播出 .	▁ 品客除了口味 多样 之外 , 还有 限定贩卖 地区 或 时间 的特 色 口味 , 相当 受到 消费 者的 欢迎 , 而该广告 亦于 无线 、 亚视及商台 播出 .
4387	-家	哈公,香港作家、电影编导、传媒工作者,原名许国、许子宾,潮汕人,一说是闽南泉州人(潮州话和泉州话都属于闽南语系,和泉州话有很多完全相同,比如「你」、「鱼」、「举」、「话」、「同」等字音).	▁哈 公 , 香港 作家 、 电影 编 导 、 传媒 工作 者 , 原名 许 国 、 许 子 宾 , 潮 汕 人 , 一说 是 闽南 泉州 人 ( 潮州 话 和 泉州 话 都 属于 闽南 语 系 , 和 泉州 话 有很多 完全 相同 , 比如 「 你 」、「 鱼 」、「 举 」、「 话 」、「 同 」 等 字 音 ).	▁哈 公 , 香港 作家 、 电影 编导 、 传媒 工作者 , 原名 许 国 、 许 子 宾 , 潮 汕 人 , 一说 是 闽南 泉州 人 ( 潮州 话 和泉州话 都属于 闽南 语系 , 和泉州话 有很多 完全相同 , 比如 「 你 」、「 鱼 」、「 举 」、「 话 」、「 同 」 等 字 音 ).	▁哈 公 , 香港 作家 、 电影 编导 、 传媒 工作者 , 原名许国 、 许 子 宾 , 潮 汕 人 , 一说是闽南 泉州 人 ( 潮州 话和泉州话 都属于 闽南语系 , 和泉州话 有很多 完全相同 , 比如 「 你 」、「 鱼 」、「 举 」、「 话 」、「 同 」 等 字 音 ).
4388	-员	后来卡通造型的桑德斯上校(由演员RandyQuaid配音),出现在越来越多的肯德基广告中.	▁后来 卡 通 造 型的 桑德 斯 上校 ( 由 演员 R and y ▁ Qu a id 配 音 ), 出现在 越来越多的 肯 德 基 广告 中 .	▁后来 卡 通 造 型的 桑德斯 上校 ( 由 演员 R and y ▁Qu a id 配音 ), 出现在 越来越多的 肯德 基 广告中 .	▁后来 卡 通 造 型的 桑德斯上校 ( 由 演员 R and y▁Qua id 配音 ), 出现在 越来越多的 肯德 基广告中 .
4389	小-	因相当著迷小丑,而开始分析和研究有关他的事,还疯狂地爱上他.	▁因 相当 著迷 小 丑 , 而 开始 分析 和 研究 有关 他的 事 , 还 疯狂 地 爱上 他 .	▁因 相当 著迷 小丑 , 而 开始 分析 和研究 有关 他的 事 , 还 疯狂地 爱上 他 .	▁因 相当 著迷小丑 , 而 开始 分析和研究 有关 他的 事 , 还疯狂地 爱上他 .
4390	-性	圣诞晚会上,哈利、罗恩、赫敏分别提出或接受了异性的邀请,与舞伴一起参与了晚会.	▁圣 诞 晚会 上 , 哈利 、 罗 恩 、 赫 敏 分别 提出 或 接受了 异 性的 邀请 , 与 舞 伴 一起 参与了 晚会 .	▁圣 诞 晚会 上 , 哈利 、 罗 恩 、 赫 敏 分别 提出 或 接受了 异 性的 邀请 , 与 舞 伴 一起 参与了 晚会 .	▁圣诞晚会上 , 哈利 、 罗 恩 、 赫 敏 分别 提出 或接受了异 性的 邀请 , 与 舞 伴 一起 参与了晚会 .
4392	-度,地-	2011年,哈尔滨实现地区生产总值4243.4亿元,比上年增长12.3%,连续9年保持12%以上的增长速度.	▁2011 年 , 哈尔滨 实现 地区 生产总 值 4 24 3. 4 亿元 , 比 上 年 增长 12 .3 %, 连续 9 年 保持 12 % 以上的 增长 速度 .	▁2011 年 , 哈尔滨 实现 地区 生产总值 4 24 3.4 亿元 , 比 上 年 增长 12 .3%, 连续 9 年保持 12 % 以上的 增长速度 .	▁2011 年 , 哈尔滨 实现 地区 生产总值 4 243.4 亿元 , 比 上 年 增长 12.3%, 连续 9 年保持 12 % 以上的 增长速度 .
4393	-头	其中哈尔滨电机厂产品占全国水电工程设备数量的二分之一,火电工程设备数量的三分之一,总量的二分之一,也是三峡工程设备供应国内唯一中标单位,成为同行业龙头.	▁其中 哈尔滨 电 机 厂 产品 占 全国 水 电 工程 设备 数量 的二 分之一 , 火 电 工程 设备 数量 的三 分之一 , 总 量的 二 分之一 , 也是 三 峡 工程 设备 供应 国内 唯一 中 标 单位 , 成为 同 行业 龙 头 .	▁其中 哈尔滨 电 机 厂 产品 占全国 水 电工程设备数量 的二 分之一 , 火 电工程设备数量 的三 分之一 , 总 量的 二 分之一 , 也是 三峡 工程设备 供应 国内 唯一 中 标 单位 , 成为 同行业 龙头 .	▁其中 哈尔滨电机厂 产品占全国水 电工程设备数量 的二分之一 , 火 电工程设备数量 的三 分之一 , 总量的二 分之一 , 也是 三峡 工程设备供应 国内 唯一 中 标 单位 , 成为同行业 龙头 .
4398	-员,-者	他是瑞士著名穆斯林学者塔里克·拉马丹的外祖父,也是著名埃及美术类兄弟会成员贾麦勒·班纳(Gamalal-Banna)的哥哥.	▁他是 瑞士 著名 穆斯林 学者 塔 里 克 · 拉 马 丹 的外 祖父 , 也是 著名 埃及 美术 类 兄弟 会 成员 贾 麦 勒 · 班纳 ( G am al ▁ al - B ann a ) 的 哥哥 .	▁他是 瑞士 著名 穆斯林 学者 塔 里克 · 拉 马 丹 的外 祖父 , 也是著名 埃及 美术 类 兄弟 会 成员 贾 麦 勒 · 班纳 ( G am al ▁al - B ann a ) 的 哥哥 .	▁他是 瑞士 著名穆斯林 学者 塔 里克 · 拉 马 丹 的外 祖父 , 也是著名 埃及 美术类兄弟 会 成员 贾 麦 勒 · 班纳 ( G am al▁al - B ann a ) 的 哥哥 .
4403	-学	自14岁起,许多哈瑞迪男孩便不再学习任何世俗的科目(科学、数学、外语),转而专注在犹太律法的研读.	▁自 14 岁 起 , 许多 哈 瑞 迪 男孩 便 不再 学习 任何 世俗 的科 目 ( 科学 、 数学 、 外 语 ), 转而 专注 在 犹太 律 法的 研 读 .	▁自 14 岁 起 , 许多 哈瑞迪 男孩 便 不再 学习 任何 世俗 的科 目 ( 科学 、 数学 、 外语 ), 转而 专注在 犹太 律 法的 研 读 .	▁自 14 岁 起 , 许多 哈瑞迪男孩便 不再 学习 任何 世俗 的科目 ( 科学 、 数学 、 外语 ), 转而 专注在犹太律 法的 研 读 .
4404	-度,大-,小-,高-	该处为一个小型遗址,大约150米宽,200米长,高度约7米.	▁该 处 为一个 小型 遗址 , 大约 150 米 宽 , 200 米 长 , 高度 约 7 米 .	▁该 处 为一个 小型 遗址 , 大约 150 米宽 , 200 米长 , 高度 约 7 米 .	▁该 处为一个小型 遗址 , 大约 150 米宽 , 200 米长 , 高度 约 7 米 .
4405	-子,非-	在1946年,美国本土发生了数宗残暴的私刑,其中有两名黑人男子和两名黑人妇女在乔治亚州的华尔顿县附近被杀害;另外亦有一名刚从二战战场退役的非洲裔军人遭到虐待,称为艾萨克·伍德沃德事件.	▁在 1946 年 , 美国 本土 发生了 数 宗 残 暴 的 私 刑 , 其中 有两 名 黑人 男子 和 两名 黑人 妇女 在 乔治亚 州的 华 尔 顿 县 附近 被 杀害 ; 另外 亦 有一 名 刚 从 二战 战场 退役 的 非洲 裔 军人 遭到 虐待 , 称为 艾 萨克 · 伍德 沃 德 事件 .	▁在 1946 年 , 美国 本土 发生了 数 宗 残 暴 的 私 刑 , 其中 有两名 黑人 男子 和 两名 黑人 妇女 在 乔治亚 州的 华尔顿 县 附近 被 杀害 ; 另外 亦 有一 名 刚 从 二战 战场 退役 的 非洲 裔 军人 遭到 虐待 , 称为 艾萨克 · 伍德 沃 德 事件 .	▁在 1946 年 , 美国 本土发生了 数 宗 残 暴 的 私 刑 , 其中有两名 黑人 男子 和两名黑人 妇女 在 乔治亚 州的华尔顿县 附近 被 杀害 ; 另外 亦 有一 名 刚 从 二战 战场退役的 非洲 裔 军人遭到虐待 , 称为 艾萨克 · 伍德 沃 德 事件 .
4406	-们,重-	杜鲁门是在罗斯福的身体健康每况愈下时被任命为副总统的,而任职副总统的时间只有82日,因此他们两人没有开展重要的合作.	▁杜 鲁 门 是在 罗斯 福 的身体 健康 每 况 愈 下 时被 任命 为 副总统 的 , 而 任职 副总统 的时间 只有 82 日 , 因此 他们 两人 没有 开展 重要的 合作 .	▁杜鲁门 是在 罗斯福 的身体 健康 每况愈下 时被 任命为 副总统 的 , 而 任职 副总统 的时间 只有 82 日 , 因此 他们两人 没有 开展 重要的 合作 .	▁杜鲁门 是在 罗斯福 的身体 健康 每况愈下 时被任命为 副总统 的 , 而 任职副总统 的时间 只有 82 日 , 因此 他们两人没有 开展 重要的 合作 .
4408	大-	其枪机是以AK-47的双大形闭锁锁耳枪机为蓝本,并且经过相当的修改使其适用于大威力的反器材步枪上.	▁其 枪 机 是以 A K - 47 的双 大 形 闭 锁 锁 耳 枪 机 为 蓝 本 , 并且 经过 相当 的修 改 使其 适用于 大 威 力的 反 器 材 步枪 上 .	▁其枪机 是以 A K - 47 的双 大 形 闭 锁 锁 耳 枪机 为蓝本 , 并且 经过 相当 的修 改 使其 适用于 大 威力的 反 器 材 步枪 上 .	▁其枪机 是以 A K - 47 的双 大 形 闭 锁 锁 耳 枪机 为蓝本 , 并且 经过 相当的修 改 使其 适用于 大威力的反 器材步枪上 .
4410	大-	参加哥德堡号建造工作的人大约有100至150人,其中约有80人是不领取任何报酬的自愿者.	▁ 参加 哥 德堡 号 建造 工作 的人 大约 有 100 至 150 人 , 其中 约有 80 人 是不 领 取 任何 报 酬 的 自愿 者 .	▁参加 哥德堡 号 建造 工作的人 大约 有 100 至 150 人 , 其中 约有 80 人 是不 领取 任何 报 酬 的 自愿 者 .	▁参加 哥德堡号建造 工作的人大约 有 100 至 150 人 , 其中约有 80 人 是不 领取 任何 报 酬 的自愿者 .
4411	-化,-员,多-	这个结果来自于次文化成员多样化的喜好.	▁这个 结果 来自于 次 文化 成员 多样 化的 喜 好 .	▁这个 结果 来自于 次 文化 成员 多样化的 喜好 .	▁这个 结果 来自于 次 文化 成员 多样化的喜好 .
4412	可-,第-	随著冬季及冰雪的来临渡过塞尼奥河的任何企图是不可能的,第8军团在1944年的行动因而结束.	▁随著 冬季 及 冰雪 的 来 临 渡 过 塞 尼奥 河的 任何 企图 是不 可能 的 , 第 8 军团 在 194 4 年的 行动 因而 结束 .	▁随著 冬季 及 冰雪 的 来临 渡过 塞 尼奥 河的 任何 企图 是不 可能的 , 第 8 军团 在 1944 年的 行动 因而 结束 .	▁随著 冬季 及 冰雪 的 来临渡过 塞尼奥 河的 任何 企图 是不可能的 , 第 8 军团 在 1944 年的 行动 因而 结束 .
4414	-学	科学家亦发现,人在悲痛时流的眼泪和伤风感冒及风沙入眼时流的眼泪,其化学成分是不同的.	▁科学家 亦 发现 , 人在 悲痛 时 流 的眼 泪 和 伤 风 感 冒 及 风 沙 入 眼 时 流 的眼 泪 , 其 化学 成分 是 不同的 .	▁科学家 亦发现 , 人在 悲痛 时流的眼泪 和伤风 感冒 及 风 沙 入 眼 时流的眼泪 , 其 化学 成分 是不同的 .	▁科学家 亦发现 , 人在悲痛 时流的眼泪 和伤风感冒 及 风 沙 入 眼 时流的眼泪 , 其 化学 成分 是不同的 .
